image_id,panel_suffix,visualization_category,visualization_subtype,image_path,caption,summary
img988,single,Simulation,Monte Carlo Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img988_single.jpg,"Probabilities of distinct atomic swap types plotted as a function of inverse temperature β and atomic coupling constant J, normalized by the total number of pair occurrences observed during the Monte Carlo simulation.","This plot illustrates the probabilities of various atomic swap types as a function of inverse temperature β and atomic coupling constant J. These probabilities, normalized by the total number of pair occurrences during the simulation, were used to estimate base probabilities by fitting a 13-degree polynomial to the observed curves."
img10180,D,Machine Learning,t-SNE/UMAP/PCA Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img10180_D.jpg,"Illustration of two distinct HEA/UHEA design strategies, contrasting a key-element-centric approach with an equal-weighting strategy based on pairwise cosine similarities.","Two primary design strategies for HEAs and UHEAs are illustrated: one approach prioritizes a key element and its most similar neighbors, while the other treats all elements equally by averaging pairwise cosine similarities. This comparison evaluates candidate potency and informs how elemental selection influences overall material performance and stability."
composite_img31033,B,Mechanical Test,Stress-Strain Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img31033_B.jpg,"Normalized stress–strain response of pentamode lattices, where stress is adjusted by sample weight to evaluate specific mechanical performance, highlighting the 3% relative density lattice as the most efficient design.","Normalized stress–strain response with respect to weight reveals the specific performance of the pentamode lattices. The 3% relative density lattice exhibits the highest specific performance, maintaining a relatively high stress for its mass throughout the compression process compared to other tested densities."
ni_alloy_img24105,single,Simulation,DFT Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img24105_single.jpg,"Specific heat capacity as a function of electronic temperature for pure Ni (grey dashed line) and equiatomic NiFe (blue solid line), calculated using the coherent potential approximation (CPA).","This plot illustrates the specific heat capacity for Ni and NiFe systems across a range of electronic temperatures. The data, derived from coherent potential approximation (CPA) calculations, demonstrates the comparative thermal response of pure Ni and the equiatomic NiFe alloy, highlighting the influence of electronic temperature on these materials."
ni_alloy_img22108,J,Diffraction,SAED,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img22108_J.jpg,Fast Fourier Transform (FFT) image corresponding to the nano-twin and stacking fault layer shown in panel (i).,"The Fast Fourier Transform (FFT) analysis of the high-resolution TEM image in panel (i) validates the presence of deformation twins. This diffraction pattern confirms the structural identity of the twin boundaries, providing evidence for the thermally activated twin-mediated plasticity mechanism occurring in the alloy at 800 °C."
ceramics_prod_img32580,H,Magnetic/Electronic,Density of States,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img32580_H.jpg,"Partial density of states (PDOS) for (TmNiO3)1/(CaNiO3)1 superlattices, detailing the half-metallic gap and mean magnetic moments for Ni-3d and O-2p states.",Panel h displays the PDOS for the Tm-based superlattice. It includes the half-metallic gap of the down-spin channel and the mean magnetic moments for Ni-3d and O-2p states. This panel is essential for tracking the electronic structure evolution as the lanthanide element changes toward the end of the series.
ni_alloy_img21080,A,Microscopy,BF-TEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img21080_A.jpg,"Bright field TEM image of the 1080S specimen showing stacking faults within the gamma channels, indicated by yellow triangles.","Bright field TEM imaging of the 1080S alloy reveals the presence of stacking faults located within the gamma channels. These structural defects are highlighted by yellow triangles, confirming the existence of gamma stacking faults as observed through transmission electron microscopy analysis of the material's microstructure."
composite_img37900,A,Microscopy,STEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img37900_A.jpg,Low-magnification STEM image of as-built IN738LC showing the grain structure.,"This low-magnification STEM image displays the as-built microstructure of IN738LC. The analysis reveals two distinct grains separated by a boundary. The matrix consists of a continuous gamma-phase structure, providing an overview of the grain morphology and the distribution of internal features within the as-built material state."
img2728,E,Phase/Equilibrium Diagram,CALPHAD Diagram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img2728_E.jpg,Thermodynamic equilibrium concentration of N2O species during DA-SOFC operation across various fuel utilization conditions and temperatures.,"Thermodynamic equilibrium composition calculations for N2O emissions are shown across different fuel utilization conditions and temperatures. These results suggest that NOx emissions, including N2O, are a negligible concern during DA-SOFC operation, indicating that the system maintains favorable environmental characteristics under the evaluated thermodynamic equilibrium conditions."
ceramics_prod_img56574,single,Generic Plot,Ashby Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img56574_single.jpg,"Comparison of specific energy absorption (SEA) values for various lattice structures across different matrix materials and configurations, highlighting performance variations relative to existing literature.","This plot evaluates the specific energy absorption of lattice structures by comparing current experimental results against data from related studies. It encompasses a diverse range of matrix materials and structural configurations, providing a comprehensive benchmark to assess the mechanical efficiency and performance stability of the lattices developed in this research."
ceramics_prod_img17733,single,Generic Plot,Contour Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img17733_single.jpg,"Contour plot illustrating the functional dependence of the thermal parameter θ on the variables τ, ξ, and η for niobium (Nb).","This contour plot visualizes the thermal parameter θ as a function of τ, ξ, and η for niobium. Higher values of θ correspond to increased thermal energy generation within the system, leading to a rise in temperature. The figure effectively demonstrates the influence of these variables on the thermal state of Nb."
ceramics_prod_img68195,C,Spectroscopy,EDX Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img68195_C.jpg,Energy-dispersive X-ray spectroscopy profiles confirming the chemical purity of the Al particle (point 1) and the Ti particle (point 2).,"Energy-dispersive X-ray spectroscopy analysis was performed to verify the chemical composition of the feedstock particles. The resulting spectra confirm that the particles analyzed at points 1 and 2 consist of pure aluminum and pure titanium, respectively, validating the material purity of the feedstock."
composite_img16368,C,Simulation,FEA/FEM Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img16368_C.jpg,"Evolution of the C11 component of the damaged stiffness matrix for fibers oriented at 90 degrees, indicating no reduction due to detachment damage.","This panel shows the C11 stiffness component evolution for 90-degree fiber orientation. Unlike the 0-degree case, there is no reduction in this component because it is only affected by detachment damage. The trend follows the C22 component, as both are regulated by the same damage variable."
ni_alloy_img7776,E,Spectroscopy,XPS Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img7776_E.jpg,"Ce 3d XPS core-level spectrum of the spent CeNi BA@Al2O3 catalyst, revealing the oxidation states of cerium.","The Ce 3d XPS spectrum of the spent CeNi BA@Al2O3 catalyst shows the presence of Ce 3+ and Ce 4+ species. The substantial increase in Ce 3+ content post-reaction promotes reversible charge transfer between cerium oxidation states, which is directly accompanied by the generation of additional oxygen vacancies in the catalyst."
img8828,D,Machine Learning,Feature Importance Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img8828_D.jpg,Relative feature importance scores identifying the influence of input variables on the predicted wear rate.,"This feature importance plot ranks the influence of input variables on the wear rate prediction. Analysis reveals that Al content is the most significant factor, followed by the H3/E2 ratio, wear form, and VHT temperature, providing critical insights into the primary drivers of the material's wear behavior."
ni_alloy_img26318,single,Magnetic/Electronic,M-T Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img26318_single.jpg,"Magnetization versus temperature curves measured at a constant 50mT field for various positions along a DS rod, highlighting the martensitic and austenitic transition temperatures (Ms, Mf, As, Af) and the premartensitic transformation (Mp).","This plot displays magnetization versus temperature curves for different positions of a DS rod under a 50mT magnetic field. Key phase transition temperatures, including Ms, Mf, As, and Af, are determined via linear extrapolation. Additionally, the curves reveal an abrupt magnetization decrease corresponding to the premartensitic transformation, denoted as Mp."
ni_alloy_img29188,C,Phase/Equilibrium Diagram,TTT Diagram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img29188_C.jpg,"Time-temperature-deformation diagram illustrating the thermomechanical processing (TMP) routes, including water quenching (WQ) and compression direction (CD), with key strain and stress values (εp and σp) for dynamic recrystallization initiation.","This time-temperature-deformation diagram outlines the various thermomechanical processing routes applied to the samples using a Gleeble 3500 simulator. It compiles critical strain and stress values, specifically εp and σp, which are essential for determining the initiation of dynamic recrystallization during the processing of the alloy compositions."
composite_img37471,A,Optical/Photonic,Transmittance Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img37471_A.jpg,"Transmission spectra of synthesized Au nanoparticles suspended in water, showing the characteristic optical response as the solution transitions to a wine-red color.","The transmission spectra of synthesized Au nanoparticles suspended in water are presented. The solution exhibits a distinct wine-red color over time, which signifies the successful development of the nanoparticles. This optical transition is captured in the transmission data, reflecting the characteristic behavior of the Au NP solution during synthesis."
ceramics_prod_img25859,B,Schematic/Diagram,Process Schematic,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img25859_B.jpg,Schematic representation of the sampling location at the bottom of the fin section.,"This diagram highlights the extraction point for a 10 mm by 20 mm specimen taken from the bottom of the fin. By isolating this region, researchers can perform detailed cross-sectional analysis of the welding direction, providing critical insights into the structural integrity and microstructural characteristics at the base of the fin."
composite_img36289,B,Optical/Photonic,Refractive Index Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img36289_B.jpg,"False colour representation derived from the AOLP image, highlighting the spatial distribution of fibre orientations.","Derived from the raw AOLP data, this false colour image provides a visual mapping of fibre orientations. By converting polarisation information into a colour-coded format, the image facilitates the identification of structural patterns and orientation variations across the specimen, as supported by the reference documentation."
ceramics_prod_img14188,B,Machine Learning,t-SNE/UMAP/PCA Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img14188_B.jpg,Correlation plot between the first principal component of the stress-strain curves and the maximum macroscopic stress observed during testing.,"This plot illustrates the relationship between the first principal component of the macroscopic stress-strain curves and the maximum macroscopic stress. A strong positive correlation is observed, indicating that the first principal component effectively captures the variation in maximum stress values across the analyzed mechanical test data."
ceramics_prod_img64069,single,Table,Data Table,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img64069_single.jpg,"Summary table of histological evaluation scores based on UNE-EN ISO 10,993–6:2017 standards, detailing inflammatory response, new blood vessel formation, fibrosis, and fatty infiltrate levels.","This table presents the semi-quantitative histological assessment of local tissue effects following implantation. Scores ranging from 0 to 4 are assigned to parameters including inflammatory response, angiogenesis, fibrosis, and fatty infiltration. These metrics, derived from Lévai-Laczkó stained slides, provide a standardized evaluation of biocompatibility according to UNE-EN ISO 10,993–6:2017 protocols."
ni_alloy_img2117,B,Electrochemistry,Polarization Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img2117_B.jpg,"Oxygen reduction detection using a rotating ring-disk electrode (RRDE) system at 1600 rpm, with the ring biased at 0.2 V vs. RHE, demonstrating negligible oxygen reduction current for CuNi@BNC, confirming the suppression of OER and dominance of AOR.",Oxygen reduction detection via RRDE at 1600 rpm reveals that CuNi@BNC produces nearly negligible oxygen reduction current at the ring electrode. This result confirms the effective suppression of the oxygen evolution reaction and the dominance of the ammonia oxidation reaction under the specified experimental conditions for the CuNi@BNC catalyst.
ni_alloy_img14535,A,Magnetic/Electronic,M-T Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img14535_A.jpg,"Temperature-dependent magnetic moment of a 110-nm-thick alpha-Fe2O3 film, normalized to the 300 K value, measured during a 50 to 300 K sweep under a 50 Oe field following field annealing.","This panel displays the in-plane magnetic moment of a 110-nm-thick hematite film as a function of temperature. The measurement, conducted from 50 to 300 K in a 50 Oe field, reveals the Morin transition, where the magnetic moment begins to increase rapidly with rising temperature, as indicated by the sweep direction."
ni_alloy_img28497,A,Thermal Analysis,TMA Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img28497_A.jpg,Thermal expansion curves showing the change in length as a function of temperature for S1 and S2 alloys.,"Figure 10a displays the thermal expansion behavior of S1 and S2 alloys by plotting the change in sample length against temperature. These curves illustrate the dimensional response of the materials under thermal loading, providing the foundational data necessary to evaluate the expansion characteristics of the two distinct alloy compositions."
ni_alloy_img18614,B,Crystal Structure,Atomic Model,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img18614_B.jpg,High-symmetry lattice sites host the substitutional atoms in this structural configuration.,"High-symmetry lattice sites host the substitutional atoms in this structural configuration. As part of the broader set of models used in the calculations, this panel demonstrates the specific spatial distribution of atoms, ensuring that the computational model adheres to the required symmetry constraints for the material system."
ceramics_prod_img14589,single,Generic Plot,Histogram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img14589_single.jpg,"Hydrodynamic diameter distributions obtained via Z-NTA analysis for aqueous solutions containing 0.01 mM, 0.10 mM, and 1.00 mM NaOH, alongside 10 mM Na2CO3 and 10 mM NaHCO3, illustrating the size populations of scatterers.","This plot displays the hydrodynamic diameter distributions of scatterers in various alkaline solutions, including NaOH concentrations of 0.01, 0.10, and 1.00 mM, as well as 10 mM sodium carbonate and bicarbonate. The data, derived from Z-NTA analysis, includes standard deviations and 10–90 percentiles to characterize the population size of the solutes."
ceramics_prod_img51597,B,Generic Plot,Histogram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img51597_B.jpg,"Histogram displaying the percentage increase in densification strain, representing the extension of the plastic plateau in twinned HCP structures.","This plot highlights the structural modification of the plastic plateau through twinning. The introduction of a twinned area in the HCP lattice results in an extension of the plastic deformation phase, characterized by a densification strain increase ranging from 7.9% to 10.4% compared to the equivalent non-twinned HCP structures."
img12023,D,Diffraction,EBSD Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img12023_D.jpg,"Kernel Average Misorientation (KAM) map of the heat-treated specimen, illustrating the distribution of dislocation density after thermal processing.","The KAM map for the heat-treated condition visualizes the dislocation density distribution near the fatigue crack. Similar to the as-built state, wavy vertical lines of dislocation density oriented parallel to the build direction are observed, indicating that the heat treatment maintains specific microstructural features despite the altered grain boundary configuration."
ni_alloy_img21015,C,Electrochemistry,Bode Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img21015_C.jpg,"Bode phase angle plots illustrating the frequency-dependent phase response, where the W-doped AAC displays the maximum phase angle and broadest frequency range.","Bode phase angle plots confirm the protective nature of the passive films. The W-doped AAC shows the maximum phase angle and a broader phase angle maximum over a wider frequency range, which provides further evidence for the formation of a more protective passive film compared to other AAC compositions."
ceramics_prod_img67002,D,Spectroscopy,Photoluminescence Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img67002_D.jpg,Comparative photoluminescence spectra of the BL-InAs/GaAs-C sample and reference InAs/GaAs quantum dots measured at 77 K under a constant 100 mW excitation power.,Comparative photoluminescence measurements at 77 K under 100 mW excitation are presented for the BL-InAs/GaAs-C sample and reference InAs/GaAs quantum dots. This comparison highlights the influence of the bilayer structure and capping layer composition on the optical emission properties relative to standard single-layer quantum dot configurations.
ni_alloy_img20860,A,Spectroscopy,XPS Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img20860_A.jpg,XPS survey scan of the ATI718 Plus passivation film surface.,"The XPS survey scan of the ATI718 Plus surface reveals the presence of several key metal oxide peaks. Specifically, the spectrum identifies the existence of Ni 2p, Cr 2p, Fe 2p, Nb 3d, Co 2p, and Mo 3d, confirming the elemental composition of the regenerated passive film."
ceramics_prod_img70036,A,Simulation,Monte Carlo Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img70036_A.jpg,Monte Carlo uncertainty distribution for the Global Warming Potential (GWP) of conventional investment casting (CIC) based on 1000 simulation runs.,"The Monte Carlo uncertainty distribution for the GWP of conventional investment casting (CIC) is derived from 1000 simulation runs. This distribution exhibits a broad shape and is slightly right-skewed, indicating that unfavorable input combinations tend to increase the GWP more significantly than favorable combinations reduce it."
img13514,single,Magnetic/Electronic,Density of States,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img13514_single.jpg,"Local magnetic moment distribution of Ni atoms within FCC Ni and D022 Ni3Nb slab structures, comparing non-magnetic (NM) and ferromagnetic (FM) states with various spin-fixing constraints.","This plot illustrates the local magnetic moments of Ni atoms across FCC Ni and D022 Ni3Nb slab structures. It compares NM and FM states, including FM-Unfix and various FM-Fix configurations. These magnetic profiles are essential for calculating the interface energy, which is determined to be 188 mJ/m2 relative to FM Ni."
ceramics_prod_img68639,A,Electrochemistry,Cyclic Voltammogram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img68639_A.jpg,"Cyclic voltammogram showing the reduction process of pure ionium salt (IS) compared to mixtures containing anatase and rutile nanoparticles, performed in acetonitrile with a 0.1 V/s scan rate.","Panel A displays the reduction behavior of pure ionium salt and its mixtures with metal oxide nanoparticles. The cyclic voltammetry measurements indicate that the reduction of IS can be effectively carried out at specific potentials where the nanoparticles function as electron acceptors, demonstrating their potential role in electrochemical processes."
ceramics_prod_img41841,B,Compositional Map,EBSD IPF Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img41841_B.jpg,GND density distribution map for the build produced at room temperature.,"Representing the GND density distribution for the room temperature build, this panel illustrates the spatial variation of dislocation density. Quantitative EBSD data presented here allows for the determination of dislocation strengthening contributions, utilizing the Taylor factor and Burgers vector parameters to characterize the microstructural state of the AA7075 alloy."
ceramics_prod_img67939,A,Generic Plot,Contour Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img67939_A.jpg,"Two-dimensional response surface representations of elastic moduli predicted by DMA data for TPU 95A, TPU 82A, and TPU 70A.","This panel displays the two-dimensional response surface of elastic moduli for TPU 95A, TPU 82A, and TPU 70A. These values are derived from DMA data and transformed to illustrate the material response. The plot provides a clear visualization of how the elastic modulus varies across the tested TPU samples."
composite_img22100,D,Spectroscopy,FTIR Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img22100_D.jpg,"Fourier-transform infrared spectra of GO, GO@Zif-67, and GO@CNT, highlighting characteristic peaks at 3425, 1735, and 1623 cm⁻¹ corresponding to hydroxyl, carbonyl, and skeletal C=C vibrations.","FTIR spectroscopy characterizes the chemical functional groups present in the GO and hybrid samples. Key vibrational modes, including the stretching of -OH, C=O, and C=C bonds, are identified and marked in blue, confirming the chemical composition and surface functionalization of the GO-based materials across the different hybrid configurations."
img5768,A,Simulation,DFT Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img5768_A.jpg,SQS supercell model representing the FCC structure of (CoNiCuMo)1-xWx with x = 0.,"This panel displays the SQS supercell model for the (CoNiCuMo)1-xWx alloy system at x = 0. The model was constructed to investigate the influence of tungsten content on the properties of the high-entropy alloy, providing a structural basis for subsequent computational analysis of the FCC lattice configuration."
ceramics_prod_img33034,B,Mechanical Test,Fatigue/S-N Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img33034_B.jpg,"Stress amplitude measured at half of the fatigue life plotted against the total number of cycles to fracture, highlighting the performance of the direct aged specimen.","Stress amplitude at half-life is plotted against the number of cycles to fracture. The direct aged specimen exhibits a favorable trade-off between stress levels and fatigue life, demonstrating superior performance characteristics compared to other conditions when evaluating the stress-based fatigue response of the material."
ceramics_prod_img69857,single,Mechanical Test,Creep Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img69857_single.jpg,Creep compliance of VeroWhite (RGD835) polymer measured via DMA Creep TTS across a temperature range of 30–65 °C.,"This plot illustrates the creep compliance behavior of the VeroWhite (RGD835) polymer, characterized using DMA Creep TTS techniques within the 30–65 °C temperature range. These measurements are critical for modeling the thermal state of polymeric mould inserts, as their stiffness and creep compliance are highly sensitive to temperature variations."
ceramics_prod_img34027,B,Crystal Structure,Unit Cell,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img34027_B.jpg,Three-dimensional model of the Body-Centered-Cubic (BCC) lattice structure.,"Represented here is the 3D model of a Body-Centered-Cubic (BCC) lattice. This design is selected as an archetypal model for lattice structure research, highlighting its periodic array characteristics and millimeter-scale dimensions. The geometry features thin-strut units with short scanning lines that transition into complex overhangs within the 3D space."
ni_alloy_img30340,A,Mechanical Test,Hardness Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img30340_A.jpg,"Vickers hardness distribution across the brazing joint processed with 350 W laser power, showing the spatial variation between the top and bottom Inconel plates.","This hardness map illustrates the spatial distribution of Vickers hardness across a brazing joint fabricated with 350 W laser power. The data indicates that the top half of the joint exhibits higher average hardness than the bottom half, likely due to variations in temperature gradients and cooling rates during the brazing process."
ceramics_prod_img35387,single,Thermal Analysis,TMA Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img35387_single.jpg,Thermal expansion measurement results comparing as-LPBFed Invar 36 and as-LPBFed Invar 36-1.5TiAl specimens.,"This plot displays the thermal expansion behavior of as-LPBFed Invar 36 and Invar 36-1.5TiAl specimens. The data illustrates that while the addition of TiAl particles is intended to enhance mechanical properties, it simultaneously results in an increased coefficient of thermal expansion (CTE) for the modified Invar 36 alloy."
composite_img46112,B,Thermal Analysis,TGA Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img46112_B.jpg,"Derivative thermogravimetric analysis (DTGA) profiles representing the rate of weight loss for control and e-beam exposed commercial ABS samples, highlighting thermal decomposition characteristics for front and back surfaces.","Derivative thermogravimetric analysis (DTGA) profiles quantify the rate of weight loss for 3D-printed commercial ABS samples as temperatures reach 800 °C. By comparing control samples with those exposed to e-beam radiation on front and back surfaces, the plot identifies specific thermal decomposition characteristics and stability variations resulting from the exposure process."
img13395,M,Spectroscopy,Raman Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img13395_M.jpg,Raman shift analysis of the hydrogel coatings.,"Raman shift analysis of the hydrogel coatings investigates the vibrational modes of the material. This technique helps characterize the molecular environment and structural modifications within the hydrogel matrix, offering a detailed look at how the different components influence the overall chemical structure of the coatings."
composite_img41932,A,Generic Plot,Arrhenius Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img41932_A.jpg,Arrhenius plot illustrating the temperature dependence of the forward reaction constant k f for a single-adduct reaction model.,"This Arrhenius plot displays the forward reaction constant k f as a function of temperature. The data indicates that a single-adduct model fails to accurately describe the reaction kinetics across the entire temperature range, suggesting that more complex reaction mechanisms are required to capture the observed behavior effectively."
ceramics_prod_img36126,C,Generic Plot,Ashby Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img36126_C.jpg,Normalized elastic modulus (E/Es) plotted as a function of relative density for four distinct lattice structures.,"Panel c displays the normalized elastic modulus (E/Es) as a function of relative density for four different lattice structures. The predicted elastic modulus values show strong agreement with experimental results across all tested structures, confirming the validity of the Gibson-Ashby model in predicting the stiffness of these metamaterials."
ceramics_prod_img71295,A,Photograph,Sample Photo,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img71295_A.jpg,Visual representation of the material usage during a single-part printing process.,"This panel displays the material consumption associated with printing a single part. The image serves as a baseline for evaluating printing efficiency, allowing for a direct comparison with multi-part production methods. It illustrates the specific quantity of material required when the additive manufacturing process is configured for a single-sample output."
ceramics_prod_img46355,F,Spectroscopy,EDX Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img46355_F.jpg,"EDS spectrum of the cold15 swaged sample, representing the chemical composition after cold swaging at 15% reduction.","The EDS spectrum for the cold15 swaged sample characterizes the chemical composition of the material after cold swaging at a 15% reduction. The analysis, conducted over a 2x2 mm2 area, confirms the elemental makeup of the sample, consistent with the initial AM material source used for all swaged pieces."
ni_alloy_img25056,single,Phase/Equilibrium Diagram,TTT Diagram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img25056_single.jpg,"Time-temperature-transformation (TTT) diagram for the γ’ precipitate at a 15% volume fraction, generated using JMatPro simulation software, featuring a superimposed blue plot representing the critical minimum heating rate required to suppress γ’ precipitation.","This TTT diagram illustrates the precipitation kinetics of the γ’ phase at a 15% volume fraction, modeled via JMatPro. The green curve delineates the transformation boundaries, while the blue plot indicates the minimum heating rate necessary to avoid γ’ formation, providing essential thermal processing parameters for material stability."
composite_img30018,A,Mechanical Test,Hardness Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img30018_A.jpg,Microhardness gradient profile measured along the build direction for 7075 Al and TiC-reinforced 7075 Al deposits.,"This panel illustrates the microhardness gradient along the build direction for both 7075 Al and TiC-reinforced 7075 Al deposits. The data highlights the spatial variation in mechanical properties resulting from the reinforcement, providing a clear comparison of the hardness distribution across the build height for the two distinct material compositions."
ni_alloy_img37587,B,Spectroscopy,XANES Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img37587_B.jpg,Au L3-edge XANES spectra comparing reference Au foil and Au(OH)3 standards measured in transmission mode against operando Refle-XAFS data collected from poly-Au at various constant electrochemical potentials.,"Transmission mode XANES spectra for Au foil and Au(OH)3 references are presented alongside operando Refle-XAFS data for poly-Au. These spectra facilitate the identification of oxidation states at different potentials. At 2.2 V, the white line intensity increases significantly, causing the spectrum to closely resemble that of the Au(OH)3 reference material."
ceramics_prod_img10679,single,Electrochemistry,Coulombic Efficiency Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img10679_single.jpg,"Faraday efficiency bar chart for electrode H operating in flow-through mode at a CO2 flow rate of 100 SmL min−1, comparing performance across current densities of 100, 200, and 500 mA cm−2.","This bar chart illustrates the Faraday efficiencies for electrode H under flow-through conditions at a constant CO2 flow rate of 100 SmL min−1. Data are presented for current densities of 100, 200, and 500 mA cm−2, revealing that CO2 reduction reaction efficiency decreases as current density increases due to mass transfer limitations."
ni_alloy_img6295,B,Spectroscopy,XPS Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img6295_B.jpg,"Cr 2p core level spectrum and its decomposition, showing a peak attributed to the Cr-rich BCC phase in the substrate of the Al 7.7 Cr 25 Fe 25 Ni 42.3 MEA after 1000 h of SCW exposure.","Cr 2p core level spectra and their deconvolution results are shown for the oxide scale. The observed Cr peak is significant as it likely originates from the Cr-rich BCC phase present in the substrate, providing insight into the underlying material composition after 1000 hours of exposure to 600 ℃ SCW."
